status,google_index,url_digits_ratio,domain_in_title,phish_hints,ip,?_url_count,len_url,/_url_count,hostname_len
0,0,0.0,1,0,0,0,72,4,36
0,0,0.1509433962264151,1,0,0,0,53,7,12
1,1,0.35135135135135137,1,0,1,0,37,3,28
1,1,0.013157894736842105,1,1,0,0,76,5,44
1,1,0.0,1,1,0,0,57,8,11
0,1,0.1111111111111111,1,0,1,0,63,3,12
0,0,0.0,1,0,0,0,64,5,23
1,1,0.22764227642276422,1,0,1,1,123,4,46
1,1,0.0273972602739726,1,0,0,0,73,3,33
1,1,0.19658119658119658,1,0,1,1,117,5,42
1,1,0.0,1,0,0,0,74,5,14
1,1,0.17391304347826086,0,1,0,0,46,3,25
0,0,0.12,1,0,0,1,50,3,19
1,1,0.23636363636363636,1,0,1,0,165,3,18
1,1,0.047619047619047616,1,5,0,1,126,13,18
1,1,0.009900990099009901,1,0,0,1,101,6,30
1,1,0.13414634146341464,1,2,1,1,164,6,21
0,1,0.16129032258064516,1,0,1,1,62,6,16
1,1,0.0,1,1,0,0,55,3,36
0,0,0.0,1,0,0,0,72,3,32
0,1,0.0547945205479452,0,0,0,1,73,3,14
1,1,0.0,1,0,0,0,85,9,22
0,0,0.0,0,0,0,0,31,4,18
0,0,0.0,1,0,0,0,53,4,20
1,1,0.0,1,0,0,0,41,4,21
1,1,0.018518518518518517,1,1,0,0,54,6,12
1,1,0.225,1,2,1,0,80,6,18
1,1,0.16216216216216217,1,1,1,0,74,6,28
0,1,0.0,1,0,0,0,33,4,21
0,0,0.06741573033707865,0,0,0,0,89,10,13
0,0,0.08045977011494253,0,0,1,0,87,4,16
0,0,0.0,0,0,0,1,73,5,15
0,1,0.0,1,0,0,0,56,4,26
1,1,0.0,1,1,0,0,39,3,30
0,0,0.0,0,0,0,0,36,4,7
0,0,0.0,1,0,0,1,53,4,16
1,1,0.184,1,0,1,1,125,4,50
1,1,0.0,1,1,0,0,74,9,19
1,1,0.0,1,0,0,1,66,4,19
1,0,0.0,0,0,0,0,38,5,12
1,1,0.06086956521739131,1,0,0,1,115,6,34
1,1,0.0,1,2,0,0,36,4,13
1,0,0.5466666666666666,1,0,1,0,75,3,66
1,1,0.109375,1,0,1,0,64,5,22
0,0,0.08955223880597014,1,0,0,0,67,5,17
0,0,0.0,1,0,0,0,42,3,22
1,1,0.0,1,0,0,0,67,5,24
1,1,0.168141592920354,1,0,1,1,113,4,24
1,1,0.0,1,1,0,1,73,5,15
0,0,0.0,1,0,0,0,42,4,19
1,0,0.011494252873563218,1,0,0,0,87,9,18
1,1,0.25,1,0,1,0,36,3,28
0,0,0.07692307692307693,1,0,0,0,78,4,22
1,1,0.09655172413793103,1,2,0,1,145,5,9
0,0,0.0,0,0,0,0,43,4,12
0,0,0.025,1,0,0,0,40,4,14
0,0,0.0,0,0,0,0,68,5,18
1,1,0.1111111111111111,1,0,0,0,54,3,37
1,1,0.02631578947368421,1,0,0,0,38,6,20
1,1,0.0,1,1,0,0,35,3,15
0,0,0.0,0,0,0,0,58,4,22
1,1,0.2037037037037037,1,2,1,1,648,4,18
0,1,0.10810810810810811,0,0,0,0,74,6,18
0,0,0.0,1,0,0,0,35,3,26
1,1,0.15079365079365079,1,0,1,1,126,4,50
0,0,0.0,1,0,0,0,48,5,18
1,1,0.09375,1,0,0,0,32,2,25
1,1,0.05,1,0,0,0,20,3,9
0,0,0.0,0,0,0,0,64,6,16
1,1,0.03787878787878788,1,3,0,1,132,12,13
0,0,0.0,0,0,0,0,41,4,14
0,0,0.0,0,0,0,1,69,3,19
0,0,0.0,0,0,0,0,48,3,15
1,1,0.0,1,0,0,0,51,3,33
0,1,0.0,0,0,0,0,49,4,14
0,0,0.057971014492753624,1,1,0,0,69,4,18
1,1,0.0,1,1,0,0,45,4,23
1,1,0.1875,1,0,0,0,48,4,7
1,1,0.10526315789473684,1,0,0,0,38,2,31
0,0,0.0,1,0,0,0,23,4,10
0,0,0.1590909090909091,1,0,1,0,44,5,14
0,0,0.0975609756097561,1,0,0,0,41,5,14
1,1,0.0,1,0,0,0,77,7,13
1,1,0.0,1,4,0,0,55,7,14
0,0,0.12307692307692308,0,0,0,0,65,7,15
0,0,0.0,1,0,0,0,44,3,21
0,0,0.0,1,1,0,0,112,5,10
0,0,0.037037037037037035,0,0,0,0,27,3,19
0,1,0.0,1,0,0,0,25,3,17
1,1,0.11904761904761904,1,0,0,0,84,4,47
1,1,0.061224489795918366,1,1,0,0,49,3,40
0,0,0.0,0,0,0,0,61,4,20
0,0,0.0,1,0,0,0,44,3,36
1,1,0.16995073891625614,1,0,0,1,406,4,26
1,1,0.16216216216216217,0,0,1,0,37,5,13
0,1,0.0,1,0,0,0,75,6,10
0,0,0.0,1,0,0,0,56,4,21
1,0,0.20454545454545456,0,0,0,0,44,3,25
1,0,0.022222222222222223,1,0,0,0,45,5,15
1,1,0.0,1,0,0,0,53,5,16
1,1,0.0,1,3,0,0,76,9,16
0,1,0.0,0,0,0,0,60,5,20
1,1,0.0,1,0,0,0,115,6,22
1,1,0.024390243902439025,1,0,0,0,41,2,34
1,1,0.0,1,0,0,0,54,6,16
1,1,0.0,1,3,0,0,94,9,21
0,0,0.018691588785046728,0,0,0,1,107,3,18
1,1,0.0,1,2,0,1,74,5,17
1,0,0.0,1,1,0,0,45,6,9
0,1,0.0,1,0,0,0,67,6,9
1,1,0.0,0,1,0,0,66,9,17
1,1,0.0,1,4,0,0,68,6,17
1,1,0.3619047619047619,1,1,1,1,210,4,14
0,1,0.022222222222222223,0,0,0,0,45,5,20
1,0,0.10344827586206896,0,0,0,0,29,3,20
1,1,0.3253968253968254,1,0,1,1,126,3,61
1,1,0.18617021276595744,1,0,1,1,188,10,24
0,0,0.0,0,0,0,0,71,6,16
1,1,0.0,1,0,0,0,40,3,31
0,0,0.10588235294117647,0,0,0,0,85,7,10
1,1,0.23,1,3,1,0,100,8,18
0,1,0.1111111111111111,0,0,0,1,99,4,16
0,1,0.2916666666666667,0,0,1,1,72,3,20
1,1,0.0,1,0,0,0,107,13,18
1,1,0.0,0,0,0,0,45,3,25
1,1,0.0,1,0,0,0,44,6,17
0,0,0.2558139534883721,1,0,0,0,43,6,12
0,0,0.08,0,0,0,0,25,3,17
0,0,0.0,0,0,0,0,69,4,14
1,1,0.0,1,0,0,1,37,4,13
0,0,0.0,1,0,0,0,33,4,19
1,1,0.1559633027522936,1,0,1,1,109,4,45
0,0,0.0,1,0,0,0,16,2,9
0,1,0.05555555555555555,0,0,0,1,72,3,14
1,1,0.16981132075471697,1,0,1,0,53,3,44
1,1,0.06557377049180328,1,0,0,0,61,8,17
1,1,0.0,1,0,0,0,52,6,16
1,1,0.3188405797101449,1,0,1,1,138,3,13
0,0,0.0,1,0,0,0,46,5,20
0,0,0.0,0,0,0,0,57,4,16
1,1,0.0,1,4,0,1,107,10,17
1,1,0.0,1,1,0,0,31,4,13
0,1,0.0,0,0,0,0,29,3,20
0,0,0.0,0,0,0,0,72,4,20
1,0,0.29411764705882354,1,0,1,0,34,4,13
0,0,0.02040816326530612,0,0,0,0,49,4,19
1,1,0.42207792207792205,1,0,1,1,462,9,26
1,1,0.0,1,0,0,0,62,6,27
0,0,0.10256410256410256,0,0,0,0,39,4,16
0,1,0.06451612903225806,1,0,0,0,31,3,20
0,1,0.16,1,1,0,0,75,7,16
1,1,0.0,1,0,0,0,30,4,15
1,1,0.0,1,3,0,0,68,6,21
1,1,0.13836477987421383,1,0,1,1,159,7,30
1,1,0.23655913978494625,0,0,1,0,93,5,28
0,1,0.18461538461538463,1,0,0,0,65,5,19
0,1,0.06557377049180328,0,0,0,0,61,4,20
0,1,0.17073170731707318,0,0,1,0,41,4,16
0,0,0.0,0,0,0,0,60,5,21
1,1,0.136,1,0,1,1,125,4,50
1,1,0.09523809523809523,1,1,0,0,63,8,20
1,1,0.09259259259259259,1,1,0,0,54,6,20
1,1,0.36046511627906974,1,0,1,0,86,4,19
0,0,0.16470588235294117,1,0,0,0,85,5,18
0,0,0.06666666666666667,1,0,0,0,45,6,12
0,1,0.11904761904761904,1,1,1,0,84,7,23
1,1,0.48739495798319327,1,1,1,0,119,4,14
1,1,0.0,1,3,0,0,54,5,22
1,1,0.0,1,0,0,0,51,4,25
1,0,0.15517241379310345,1,0,0,1,58,3,14
0,0,0.0,1,1,0,0,27,4,11
1,1,0.0,1,2,0,0,52,6,21
0,1,0.0,1,0,0,0,61,4,18
1,1,0.0,1,0,0,0,47,6,11
1,1,0.1592920353982301,1,0,1,1,113,4,24
1,1,0.0,1,0,0,0,45,3,36
1,1,0.10050251256281408,1,5,0,1,199,10,10
1,1,0.047619047619047616,1,3,0,1,105,6,14
1,1,0.046153846153846156,1,0,0,0,65,3,31
0,0,0.0,1,0,0,0,23,3,14
1,1,0.0,0,0,0,0,45,7,12
0,0,0.0,0,0,0,0,35,5,16
1,1,0.0,1,1,0,0,40,5,11
1,1,0.4426229508196721,1,0,1,0,61,4,20
1,1,0.02857142857142857,1,0,0,1,140,7,32
0,1,0.0,0,1,0,0,39,5,13
1,1,0.21311475409836064,0,0,1,0,61,5,11
1,1,0.0,1,1,0,0,29,4,14
1,1,0.01652892561983471,1,3,0,2,121,14,13
0,0,0.06976744186046512,0,0,0,1,43,3,22
0,0,0.0,1,0,0,0,75,4,35
1,1,0.10869565217391304,1,0,0,0,46,3,32
1,0,0.061224489795918366,1,0,0,0,49,4,18
1,1,0.0,1,2,0,0,40,5,12
0,0,0.07407407407407407,1,0,0,0,54,6,15
1,1,0.0,1,0,0,0,44,3,16
1,1,0.031446540880503145,1,6,0,1,159,13,19
0,0,0.0,1,0,0,0,98,4,22
0,1,0.0,0,0,0,0,63,5,9
0,0,0.0,1,0,0,0,38,2,31
1,1,0.1323529411764706,1,0,1,1,136,5,50
0,0,0.03125,1,0,0,0,32,3,23
0,1,0.0,1,0,0,0,34,3,26
0,0,0.0,0,0,0,0,54,5,21
0,0,0.0,1,0,1,0,29,3,20
0,0,0.0,1,0,0,1,47,4,19
1,1,0.0,1,0,0,0,34,4,22
1,1,0.03636363636363636,1,2,0,1,110,8,23
0,0,0.1111111111111111,0,0,0,0,72,8,12
1,1,0.0,1,0,0,0,36,4,24
1,1,0.03333333333333333,1,0,0,0,30,3,21
1,1,0.038461538461538464,1,0,0,0,26,3,9
1,1,0.04918032786885246,1,1,0,0,122,3,17
1,0,0.0,1,0,0,0,33,4,16
0,0,0.0,0,0,0,0,38,4,15
1,1,0.09523809523809523,1,0,1,1,126,4,50
1,1,0.0,1,0,0,1,81,6,14
1,1,0.023255813953488372,1,1,0,0,86,8,36
0,0,0.11538461538461539,0,0,0,0,26,3,17
1,1,0.0,1,0,0,0,48,4,27
1,1,0.3246753246753247,1,0,1,0,77,4,27
1,1,0.16666666666666666,1,0,1,0,54,3,46
0,0,0.03571428571428571,1,0,0,0,56,3,17
0,0,0.0,0,0,0,0,43,4,17
1,1,0.18055555555555555,1,0,1,1,72,4,14
1,0,0.31620553359683795,1,4,1,1,253,7,15
0,0,0.0,1,0,0,0,46,4,21
0,0,0.045454545454545456,0,0,0,0,22,3,11
1,1,0.0,1,3,0,1,94,8,12
1,1,0.0,0,0,0,0,48,4,21
1,1,0.12244897959183673,1,0,0,0,49,5,20
1,1,0.05357142857142857,1,0,0,0,56,4,26
1,1,0.0,1,0,0,0,27,4,17
1,1,0.023255813953488372,1,0,0,0,86,6,26
0,0,0.07407407407407407,1,1,0,0,54,4,18
1,1,0.3142857142857143,1,0,1,0,35,4,14
1,1,0.14559386973180077,1,1,1,1,261,5,13
1,1,0.0,0,1,0,0,36,4,19
1,1,0.0,1,0,0,0,57,5,23
1,1,0.017241379310344827,1,1,0,0,58,6,24
1,1,0.023255813953488372,1,0,0,0,43,5,12
0,0,0.0,0,0,0,0,27,3,14
1,1,0.029411764705882353,1,0,0,0,34,2,27
1,1,0.03773584905660377,1,2,0,0,53,7,17
1,1,0.1650485436893204,1,3,1,0,103,10,15
1,1,0.0,1,0,0,0,43,3,25
0,0,0.07954545454545454,0,0,1,0,88,6,19
1,1,0.0,1,1,0,0,56,4,22
1,0,0.0,1,0,0,0,42,3,28
1,1,0.13636363636363635,1,0,0,0,44,3,35
0,0,0.0,1,0,0,0,44,4,21
0,0,0.0,1,0,0,0,54,3,15
1,1,0.05263157894736842,0,0,0,0,19,3,6
1,1,0.19230769230769232,1,0,0,0,52,4,16
0,0,0.0,1,0,0,0,63,6,18
1,1,0.22123893805309736,1,0,1,0,113,8,12
1,1,0.0,1,0,0,0,47,3,38
1,1,0.0,1,1,0,0,47,4,22
1,1,0.08450704225352113,1,0,0,0,71,3,62
0,0,0.0,1,0,0,0,73,5,13
0,1,0.08196721311475409,1,0,0,0,61,7,16
1,1,0.0,1,0,0,0,33,4,15
1,1,0.33070866141732286,1,0,1,1,127,3,61
0,0,0.0,1,1,0,0,30,3,21
1,1,0.22988505747126436,1,0,1,0,87,6,21
1,1,0.023809523809523808,1,0,0,1,84,5,18
0,1,0.019230769230769232,0,0,0,0,52,3,15
1,1,0.0,1,0,0,0,36,3,19
1,1,0.07407407407407407,1,2,0,0,54,4,26
1,1,0.16806722689075632,1,0,1,1,119,5,42
1,1,0.1875,1,0,0,0,32,4,14
1,1,0.08333333333333333,1,0,1,0,84,5,23
0,0,0.0,1,0,0,0,49,3,23
0,0,0.06666666666666667,1,0,0,0,90,8,15
1,1,0.17105263157894737,1,1,0,0,76,5,29
1,1,0.0,0,1,0,0,44,5,23
1,1,0.0,1,0,0,0,36,5,20
0,0,0.0,1,0,0,0,54,4,14
0,0,0.10256410256410256,1,0,1,0,117,4,30
1,1,0.0,1,0,0,0,69,7,14
1,1,0.0,1,1,0,0,64,6,26
1,1,0.011363636363636364,1,0,0,1,88,6,27
1,1,0.0,1,0,0,0,59,5,28
1,1,0.0,1,0,0,0,37,2,30
0,0,0.0,1,0,0,0,34,2,27
0,0,0.09259259259259259,1,0,0,0,54,4,16
1,1,0.0,0,0,0,0,55,8,9
1,1,0.0,1,2,0,0,74,7,31
1,0,0.0,1,0,0,0,27,4,12
1,1,0.0,1,1,0,0,71,7,20
1,1,0.0,1,1,0,0,47,3,38
0,1,0.24285714285714285,1,0,0,0,70,8,24
1,1,0.03333333333333333,1,0,0,0,30,3,14
1,1,0.0,1,3,0,0,64,8,23
0,0,0.037037037037037035,1,0,0,0,27,3,11
0,0,0.2073170731707317,0,0,1,0,82,6,15
1,1,0.0,1,1,0,0,37,3,19
0,0,0.0,0,0,0,0,36,4,17
0,1,0.0,0,0,0,0,44,4,18
0,0,0.0,1,0,0,0,47,4,24
1,0,0.0,1,2,0,0,45,4,16
1,1,0.3333333333333333,1,1,1,0,141,5,48
0,1,0.0,1,0,0,0,85,6,16
1,1,0.1322314049586777,1,2,1,1,121,4,57
0,0,0.038461538461538464,1,0,0,0,78,5,17
1,1,0.3793103448275862,1,1,1,1,232,7,13
1,1,0.0967741935483871,1,1,0,0,62,7,20
0,0,0.0,0,0,0,0,107,7,19
1,1,0.03571428571428571,1,2,0,0,56,4,26
0,0,0.06349206349206349,1,1,0,0,63,7,19
1,1,0.0,1,0,0,0,34,4,14
0,1,0.0,1,0,0,0,54,4,17
1,1,0.0,1,2,0,0,86,9,17
1,1,0.0,0,3,0,0,51,7,10
1,1,0.0,1,2,0,0,71,4,44
0,0,0.0,0,0,0,1,59,3,19
0,0,0.0,1,0,0,0,31,3,22
1,1,0.0,1,0,0,0,36,4,15
1,1,0.0,1,5,0,1,90,6,23
0,0,0.0,1,0,0,0,72,5,23
0,1,0.0,1,0,0,0,64,4,36
1,1,0.041666666666666664,0,0,0,1,96,6,15
0,0,0.0,0,0,0,0,61,4,12
0,0,0.0,1,0,0,0,29,4,17
1,0,0.12403100775193798,1,0,1,1,129,3,6
0,0,0.0,1,0,0,0,37,3,28
0,0,0.0,0,0,0,0,141,7,16
1,0,0.1282051282051282,1,0,0,0,39,3,22
1,1,0.20192307692307693,0,0,1,0,104,6,28
0,0,0.0,1,1,0,0,52,5,17
1,1,0.0,1,1,0,0,58,6,15
1,1,0.046511627906976744,1,1,0,0,43,6,10
1,1,0.025,1,1,0,0,80,9,21
1,1,0.06956521739130435,1,4,1,1,115,10,31
0,0,0.010309278350515464,1,1,0,0,97,5,21
1,1,0.0,1,0,0,0,50,5,18
1,1,0.05303030303030303,1,0,0,1,132,7,25
0,0,0.0,1,0,0,0,56,4,23
1,1,0.3116883116883117,1,0,1,1,77,4,14
0,0,0.07407407407407407,1,0,0,0,81,6,24
1,1,0.10810810810810811,0,0,0,0,37,3,29
1,1,0.05128205128205128,0,0,0,0,39,5,20
1,1,0.4,1,5,1,1,230,6,23
0,1,0.0,1,0,0,0,46,5,19
1,1,0.0,1,3,0,0,63,5,27
0,0,0.046511627906976744,1,0,0,0,43,5,12
0,0,0.0,1,0,0,0,68,4,20
0,1,0.04918032786885246,1,1,0,0,61,5,14
0,0,0.0,0,0,0,0,41,4,20
1,1,0.08571428571428572,1,1,0,0,35,4,10
0,0,0.0784313725490196,1,0,0,0,51,6,20
1,1,0.0,1,0,0,0,43,3,34
0,0,0.0,1,0,0,0,40,3,25
0,0,0.0,0,0,0,0,33,4,15
1,1,0.22330097087378642,1,3,1,0,103,10,15
1,0,0.0,1,0,0,0,25,3,16
1,1,0.0,1,0,0,0,51,2,44
0,1,0.024390243902439025,1,0,0,0,41,4,23
0,0,0.0,1,0,0,0,22,3,14
1,0,0.0,1,0,0,0,23,4,10
0,0,0.0,0,0,0,0,55,5,17
0,1,0.0,1,0,0,0,103,4,17
1,1,0.18803418803418803,1,0,0,1,117,3,78
1,1,0.043478260869565216,0,0,0,0,23,3,7
1,0,0.0,0,1,0,0,37,5,17
0,0,0.15151515151515152,1,0,0,0,66,7,15
0,0,0.0,0,1,0,0,36,4,9
1,1,0.19607843137254902,1,3,1,0,102,9,15
1,1,0.0,1,0,0,0,63,8,18
0,0,0.041666666666666664,1,0,0,0,48,5,11
1,1,0.02564102564102564,1,0,0,0,39,2,32
1,1,0.0,1,0,0,0,33,4,22
0,0,0.0,1,0,0,0,49,5,18
1,1,0.0,0,0,0,0,57,5,28
1,1,0.04878048780487805,1,0,0,1,82,4,17
1,1,0.24,1,0,1,0,75,4,27
0,1,0.07894736842105263,0,0,0,0,38,4,15
0,0,0.0,0,0,0,0,33,4,16
0,0,0.0,1,0,0,0,31,3,11
0,0,0.02,1,0,0,1,50,3,23
0,0,0.0,1,0,0,0,38,3,25
1,1,0.03333333333333333,1,0,0,0,30,4,15
0,1,0.1,1,0,0,0,80,4,15
1,1,0.0,1,0,0,0,31,2,23
1,1,0.0,1,0,0,0,24,3,9
1,1,0.0,1,4,0,0,59,8,10
0,0,0.0,1,0,0,0,61,3,40
0,0,0.03125,1,0,0,0,32,5,13
1,1,0.0,1,3,0,0,48,6,17
1,1,0.05,1,0,0,0,20,3,4
1,1,0.0,1,0,0,0,25,4,14
1,1,0.017094017094017096,1,3,0,2,117,14,13
0,0,0.0,0,0,0,1,69,5,15
1,1,0.031746031746031744,1,2,0,0,63,8,15
0,0,0.13541666666666666,1,0,1,0,96,5,14
0,0,0.0,0,0,0,0,49,4,14
0,0,0.0,0,0,0,0,93,5,21
0,1,0.0,1,0,0,0,61,5,17
1,1,0.0,1,0,0,0,23,4,12
1,0,0.0,1,2,0,0,37,4,17
0,0,0.08139534883720931,0,0,0,0,86,6,13
0,1,0.0,1,0,0,0,34,4,18
0,0,0.0,1,0,0,0,57,3,35
1,1,0.0,1,0,0,0,40,4,21
1,1,0.058823529411764705,1,0,0,0,34,3,26
0,1,0.0,1,0,0,0,53,4,21
1,0,0.2916666666666667,1,0,1,0,72,5,9
0,0,0.0,1,0,0,0,63,4,22
0,0,0.0,1,0,0,0,57,4,20
1,1,0.1674641148325359,1,0,1,1,209,10,24
0,1,0.0,0,0,0,0,58,5,19
1,1,0.11764705882352941,1,0,0,1,102,6,27
1,1,0.0,1,0,0,0,18,4,7
1,1,0.06097560975609756,1,0,0,1,82,5,26
1,1,0.2,1,3,1,0,100,8,18
0,0,0.08333333333333333,0,1,0,1,72,5,17
1,1,0.025,1,0,0,0,40,4,18
1,1,0.05194805194805195,1,0,0,1,154,7,40
1,1,0.0,1,0,0,0,41,6,13
0,0,0.0,1,0,0,0,40,3,20
0,0,0.0,0,0,0,0,38,4,16
1,1,0.0,1,0,0,0,40,2,33
0,1,0.0,1,0,0,0,46,4,31
0,0,0.0,1,0,0,0,35,3,11
1,1,0.0,1,1,0,1,49,6,14
0,0,0.0,0,0,0,0,62,4,16
0,0,0.0,1,0,0,0,34,3,17
0,0,0.0,1,0,0,0,61,4,17
1,0,0.16,1,0,0,0,25,3,10
1,1,0.0,1,0,0,0,47,3,39
1,1,0.09195402298850575,1,0,0,1,87,4,17
1,1,0.022222222222222223,1,2,0,0,45,5,12
0,0,0.0,0,0,0,0,44,3,10
1,1,0.16,1,0,0,0,25,3,10
0,0,0.0,1,0,0,0,120,6,21
1,1,0.0,1,0,0,1,92,5,31
0,0,0.0,1,0,0,0,41,3,18
0,1,0.053763440860215055,1,0,0,0,93,7,19
1,1,0.0,1,1,0,0,45,3,28
1,1,0.0,1,0,0,0,28,5,15
1,1,0.5520833333333334,1,0,1,0,192,4,11
0,0,0.0,0,0,0,0,44,4,25
0,0,0.047619047619047616,1,0,0,0,21,2,14
1,0,0.18518518518518517,1,0,0,0,54,3,17
1,1,0.10714285714285714,1,0,0,0,56,3,38
0,0,0.0,1,0,0,0,31,2,23
1,1,0.0,1,1,0,0,41,5,17
1,1,0.0,1,1,0,0,45,4,22
1,1,0.047619047619047616,1,0,0,0,21,3,8
1,1,0.03968253968253968,1,2,0,0,126,10,14
0,0,0.0,1,0,0,0,37,3,18
0,1,0.0,1,0,0,0,56,4,21
1,1,0.0,1,0,0,0,46,3,29
1,1,0.011363636363636364,1,4,0,0,88,9,19
0,1,0.0,1,0,0,0,63,4,19
1,1,0.0,1,0,0,0,44,6,13
1,1,0.21052631578947367,1,0,0,0,19,3,11
0,1,0.0,1,0,0,0,70,5,13
1,1,0.36727272727272725,1,5,1,1,275,9,20
1,1,0.1870967741935484,1,2,1,0,155,10,19
0,1,0.0,1,0,0,0,71,4,19
0,1,0.04081632653061224,1,0,0,0,49,4,20
1,0,0.11737089201877934,1,1,1,2,213,11,14
0,1,0.0,0,0,0,0,52,3,27
1,1,0.0,1,0,0,0,46,5,24
0,0,0.0,1,0,0,0,72,5,15
1,1,0.15,1,4,1,0,120,10,15
0,0,0.10810810810810811,1,0,0,0,37,4,12
1,1,0.0,1,0,0,0,30,4,19
0,0,0.0,0,0,0,0,32,4,19
0,0,0.0,1,0,0,0,37,4,17
0,0,0.045454545454545456,1,1,0,0,66,4,20
1,1,0.0784313725490196,1,0,0,1,51,3,24
1,1,0.05405405405405406,1,0,0,0,74,4,58
0,1,0.078125,1,0,0,0,64,3,28
1,1,0.047619047619047616,0,0,0,0,21,3,7
0,1,0.0,0,0,0,0,71,5,14
0,0,0.0,1,0,0,0,37,3,13
0,0,0.017241379310344827,0,0,0,0,58,8,13
1,1,0.35051546391752575,1,0,1,1,97,6,10
0,0,0.0,1,1,0,0,60,4,21
1,1,0.05,1,1,0,0,40,3,26
1,0,0.0,1,0,0,0,31,2,23
0,1,0.015384615384615385,1,1,0,0,65,5,21
1,1,0.023255813953488372,1,0,0,0,43,2,36
1,1,0.05970149253731343,1,2,0,0,67,7,15
0,0,0.007751937984496124,0,0,0,0,129,4,16
1,1,0.0,1,0,0,0,41,4,17
0,0,0.17543859649122806,0,0,1,0,57,4,16
1,1,0.0,1,0,0,0,26,4,15
0,0,0.0,1,0,0,0,55,4,19
1,0,0.0,1,1,0,1,58,5,10
1,1,0.03571428571428571,1,0,0,0,28,4,15
1,1,0.0,1,0,0,0,23,3,14
0,0,0.0,1,0,0,0,67,5,22
1,1,0.12269938650306748,1,2,0,1,163,8,15
0,0,0.08695652173913043,0,0,0,0,92,6,22
1,1,0.28125,1,0,1,0,96,4,20
0,1,0.08860759493670886,1,0,1,0,79,6,29
1,1,0.11538461538461539,1,0,1,0,78,5,50
1,1,0.35,1,0,1,0,40,4,14
0,0,0.0,1,0,0,0,60,4,22
1,1,0.25333333333333335,1,0,1,0,75,4,27
1,1,0.0,1,0,0,0,70,6,38
1,1,0.14615384615384616,1,1,0,1,260,5,11
0,0,0.0,1,0,0,0,38,4,16
1,0,0.015384615384615385,1,0,0,2,65,7,7
1,1,0.07692307692307693,1,2,0,0,91,7,20
1,1,0.016129032258064516,1,2,0,1,62,6,15
0,0,0.07692307692307693,0,0,0,0,78,5,16
1,1,0.03826530612244898,1,3,1,2,392,21,11
1,1,0.043859649122807015,1,4,0,1,114,8,17
1,1,0.02631578947368421,1,1,0,0,76,4,49
0,0,0.0,1,0,0,0,44,3,27
0,0,0.0,0,0,0,0,36,3,16
1,1,0.3382352941176471,1,0,1,0,68,4,22
1,1,0.10714285714285714,1,0,0,0,56,5,20
1,1,0.24242424242424243,1,0,0,0,66,3,12
1,1,0.0,1,0,0,0,27,4,15
0,0,0.11627906976744186,0,0,0,1,43,3,15
1,1,0.0,1,0,0,0,56,4,37
1,1,0.0,1,0,0,0,111,6,18
1,1,0.0625,1,0,0,0,32,3,23
1,0,0.0,1,1,0,0,43,5,28
0,0,0.0,0,0,0,0,32,3,16
0,0,0.0,1,0,0,0,26,2,19
0,0,0.0,0,0,0,0,64,7,14
0,0,0.0,1,0,0,0,58,4,17
1,1,0.0,0,1,0,0,57,7,28
1,0,0.06349206349206349,1,0,0,0,63,3,55
1,1,0.05,1,0,0,0,40,6,21
0,0,0.0,1,0,0,0,32,3,16
0,1,0.109375,1,0,0,1,64,4,15
0,0,0.125,1,0,0,0,24,3,15
0,0,0.05952380952380952,0,0,0,1,84,7,10
1,1,0.3023255813953488,1,0,1,0,43,4,14
1,1,0.08163265306122448,1,1,0,0,49,4,27
1,1,0.2222222222222222,1,1,1,1,108,5,25
0,1,0.10126582278481013,1,0,0,0,79,4,21
1,1,0.09090909090909091,1,0,0,0,33,4,13
0,0,0.0,0,0,0,0,70,4,19
1,1,0.0,0,0,0,0,23,3,7
0,0,0.016129032258064516,1,0,0,0,62,5,19
1,1,0.21951219512195122,1,2,1,0,82,4,24
1,1,0.125,1,0,0,0,56,4,30
1,0,0.0,1,2,0,0,69,9,21
0,0,0.11764705882352941,0,0,1,0,119,5,20
1,1,0.0,1,0,0,0,37,5,16
0,0,0.031746031746031744,0,0,0,0,63,5,14
1,1,0.20833333333333334,1,3,1,0,96,8,14
0,1,0.08163265306122448,0,1,0,0,49,6,12
0,0,0.0,0,0,0,0,76,5,16
1,1,0.0,1,1,0,0,27,2,20
1,1,0.24444444444444444,1,1,1,0,90,6,19
1,1,0.0,1,1,0,0,38,4,22
0,0,0.10714285714285714,1,0,0,0,56,3,16
1,1,0.1864406779661017,1,2,1,1,177,6,11
0,1,0.07894736842105263,1,0,0,0,76,7,21
1,1,0.15,1,0,0,0,20,3,4
1,1,0.19736842105263158,1,0,1,0,76,4,50
0,1,0.08620689655172414,0,0,0,0,58,6,13
1,1,0.0,1,3,0,0,57,5,20
1,1,0.0,1,4,0,1,100,9,21
0,1,0.0,1,0,0,0,45,4,17
1,1,0.0,1,1,0,0,63,3,55
1,1,0.12359550561797752,1,0,0,1,267,5,25
0,1,0.08333333333333333,0,0,0,0,60,4,16
1,1,0.0196078431372549,1,1,0,0,51,6,11
0,0,0.0,0,0,0,0,39,3,18
0,0,0.0,1,0,0,0,34,3,13
0,1,0.0,1,0,0,0,50,4,23
0,0,0.0,1,0,0,0,24,2,17
1,0,0.0,1,0,0,1,76,4,17
1,1,0.09183673469387756,1,3,0,1,196,8,22
1,1,0.0,1,1,0,0,54,7,17
1,1,0.21374045801526717,1,1,1,1,131,4,15
